,article_name,country,revision_id,article_quality,population
18950,Carolina Goic,Chile,806747227,Start,18.6
18951,Camila Merino,Chile,806879402,Start,18.6
18952,Guido Girardi,Chile,806962327,Start,18.6
18953,Giorgio Jackson,Chile,807077359,C,18.6
18954,Silvia Pinto,Chile,807101975,Start,18.6
18955,Michelle Bachelet,Chile,807114574,B,18.6
18956,Enrique Campino,Chile,807222131,Stub,18.6
18957,Augusto Pinochet,Chile,807366922,B,18.6
18958,Marco Enríquez-Ominami,Chile,807403096,C,18.6
18959,Eduardo Artés,Chile,807403506,Start,18.6
18960,Beatriz Sánchez (journalist),Chile,807403570,Stub,18.6
18961,Marcel Claude,Chile,807404035,Start,18.6
18962,Tomás Hirsch,Chile,807404200,Start,18.6
18963,Manuel José Ossandón,Chile,807404681,Start,18.6
18964,Ricardo Lagos,Chile,807404761,C,18.6
18965,Andrés Velasco,Chile,807462137,C,18.6
18966,"List of Captains Regent of San Marino, 1500–1700",San Marino,643410335,Start,0.03
18967,Giovanni Lonfernini,San Marino,702969677,Stub,0.03
18968,Giuseppe Arzilli,San Marino,703726449,Stub,0.03
18969,Roberto Raschi,San Marino,703726461,Stub,0.03
18970,Claudio Muccioli,San Marino,705929702,Stub,0.03
18971,Alessandro Mancini,San Marino,706657889,Stub,0.03
18972,Camillo Bonelli,San Marino,706828028,Stub,0.03
18973,Loris Francini,San Marino,707282362,Stub,0.03
18974,Gian Marco Marcucci,San Marino,710679320,Stub,0.03
18975,Alberto Selva,San Marino,712567775,Stub,0.03
18976,Giuseppe Amici,San Marino,712811502,Stub,0.03
18977,Luigi Lonfernini,San Marino,713123762,Stub,0.03
18978,Federico Pedini Amati,San Marino,713312779,Stub,0.03
18979,Domenico Maria Belzoppi,San Marino,715717659,Stub,0.03
18980,Oscar Mina,San Marino,716204263,Stub,0.03
18981,Massimo Cenci,San Marino,716204285,Stub,0.03
18982,Stefano Palmieri,San Marino,717232804,Stub,0.03
18983,Paolo Rondelli,San Marino,717380242,Stub,0.03
18984,Giovanni Francesco Ugolini,San Marino,718891352,Stub,0.03
18985,Maurizio Rattini,San Marino,721478416,Stub,0.03
18986,Teodoro Lonfernini,San Marino,722487816,Stub,0.03
18987,Luca Beccari,San Marino,724282724,Stub,0.03
18988,Andrea Belluzzi,San Marino,725652026,Stub,0.03
18989,Roberto Venturini,San Marino,725652053,Stub,0.03
18990,Gian Luigi Berti,San Marino,725894519,Stub,0.03
18991,Umberto Barulli,San Marino,743299582,Start,0.03
18992,Innocenzo Bonelli,San Marino,743495424,Stub,0.03
18993,Gianfranco Terenzi,San Marino,744903308,Stub,0.03
18994,Giorgio Crescentini,San Marino,744903698,Stub,0.03
18995,Paolo Bollini,San Marino,745104563,Stub,0.03
18996,Domenico Fattori,San Marino,746868134,Stub,0.03
18997,Andrea Zafferani,San Marino,747192455,Stub,0.03
18998,Antonio Carattoni,San Marino,749552800,Stub,0.03
18999,Ernesto Benedettini,San Marino,756660027,Stub,0.03
19000,Gian Carlo Capicchioni,San Marino,757363580,Stub,0.03
19001,Francesco Mussoni,San Marino,758183748,Stub,0.03
19002,Denis Amici,San Marino,759275786,Stub,0.03
19003,Federica Bigi,San Marino,759327447,Stub,0.03
19004,Giuseppe Maiani,San Marino,762498904,Stub,0.03
19005,Renzo Renzi,San Marino,765018386,Stub,0.03
19006,Antonello Bacciocchi,San Marino,772327098,Stub,0.03
19007,Guerrino Zanotti,San Marino,773046968,Stub,0.03
19008,Ermenegildo Gasperoni,San Marino,773289063,Start,0.03
19009,Alessandro Rossi (Captains Regent),San Marino,776804828,Stub,0.03
19010,Roberto Giorgetti,San Marino,779825840,Stub,0.03
19011,Pio Chiaruzzi,San Marino,782417376,Stub,0.03
19012,Women in San Marino,San Marino,787389706,Start,0.03
19013,Edda Ceccoli,San Marino,787393623,Stub,0.03
19014,Gloriana Ranocchini,San Marino,787393632,Stub,0.03
19015,Maria Lea Pedini-Angelini,San Marino,787393639,Stub,0.03
19016,Fausta Morganti,San Marino,787401248,Stub,0.03
19017,Assunta Meloni,San Marino,787814669,Stub,0.03
19018,Maria Luisa Berti,San Marino,787814695,Stub,0.03
19019,Denise Bronzetti,San Marino,787814733,Stub,0.03
19020,Antonella Mularoni,San Marino,787814752,Stub,0.03
19021,Cesare Gasperoni,San Marino,787977856,Stub,0.03
19022,Valeria Ciavatta,San Marino,790422649,Stub,0.03
19023,Marco Conti,San Marino,790508249,Stub,0.03
19024,Glauco Sansovini,San Marino,790508422,Stub,0.03
19025,Mirko Tomassoni,San Marino,795511363,Stub,0.03
19026,Captains Regent,San Marino,796767748,C,0.03
19027,"List of Captains Regent of San Marino, 1700–1900",San Marino,797704517,Start,0.03
19028,"List of Captains Regent of San Marino, 1243–1500",San Marino,799821936,Start,0.03
19029,Lodovico Belluzzi,San Marino,799822193,Stub,0.03
19030,Giuliano Gozi,San Marino,799822432,Stub,0.03
19031,Federico Gozi,San Marino,799822612,Stub,0.03
19032,Lorella Stefanelli,San Marino,799926300,Stub,0.03
19033,Nicola Renzi,San Marino,799926456,Stub,0.03
19034,Massimo Andrea Ugolini,San Marino,799926523,Stub,0.03
19035,Marino Riccardi,San Marino,799926624,Stub,0.03
19036,Fabio Berardi,San Marino,799926688,Start,0.03
19037,Rosa Zafferani,San Marino,801444456,Stub,0.03
19038,Filippo Tamagnini,San Marino,803142696,Stub,0.03
19039,Fiorenzo Stolfi,San Marino,803215769,Stub,0.03
19040,List of Captains Regent of San Marino,San Marino,803242408,Start,0.03
19041,Vanessa D'Ambrosio,San Marino,803612978,Start,0.03
19042,Enrico Carattoni,San Marino,803613319,Stub,0.03
19043,Gabriele Gatti,San Marino,804589294,Start,0.03
19044,Matteo Fiorini,San Marino,804920856,Stub,0.03
19045,Gian Nicola Berti,San Marino,805485940,Stub,0.03
19046,Antonio Onofri,San Marino,805905157,Start,0.03
19047,Eiler Grubbe,Denmark,643746000,Stub,5.8
19048,Torsten Nielsen,Denmark,663166199,Stub,5.8
19049,Carl Edvard Rotwitt,Denmark,704906631,Stub,5.8
19050,Christian Emil Krag-Juel-Vind-Frijs,Denmark,704909164,Stub,5.8
19051,Ludvig Holstein-Holsteinborg,Denmark,704909244,Stub,5.8
19052,Christen Andreas Fonnesbech,Denmark,704909670,Stub,5.8
19053,Tage Reedtz-Thott,Denmark,704916318,Stub,5.8
19054,Hugo Egmont Hørring,Denmark,704916375,Stub,5.8
19055,Johan Henrik Deuntzer,Denmark,704917703,Stub,5.8
19056,Frode Sørensen (politician),Denmark,704929287,Stub,5.8
19057,Christian Ulrik Gyldenløve,Denmark,704936337,Stub,5.8
19058,Tom Høyem,Denmark,705431624,Stub,5.8
19059,Klaus Bondam,Denmark,706067548,Stub,5.8
19060,Inge Genefke,Denmark,706119974,Stub,5.8
19061,Eberhard Isbrand Ides,Denmark,707013721,Stub,5.8
19062,Marie-Sophie Nielsen,Denmark,707089137,Start,5.8
19063,Charles Brun (Denmark),Denmark,707143937,Stub,5.8
19064,Bjarne Møgelhøj,Denmark,707350275,Stub,5.8
19065,Harald Scavenius,Denmark,707597496,Stub,5.8
19066,Kjeld Olesen,Denmark,707598252,Stub,5.8
19067,Karl Kristian Steincke,Denmark,707659333,Stub,5.8
19068,Hans Tabor,Denmark,708979003,Stub,5.8
19069,Laust Jevsen Moltesen,Denmark,709346986,Start,5.8
19070,Poul Weber,Denmark,710058284,Stub,5.8
19071,Urban Hansen,Denmark,711281453,Stub,5.8
19072,Egon Weidekamp,Denmark,711281790,Stub,5.8
19073,Hans Peter Sørensen,Denmark,711282856,Stub,5.8
19074,Mikkel Warming,Denmark,711285107,Stub,5.8
19075,Herluf Zahle,Denmark,711298381,Stub,5.8
19076,Edvard Sørensen,Denmark,711874950,Stub,5.8
19077,Christian Christophersen Sehested,Denmark,712989735,Stub,5.8
19078,Otto Joachim Moltke,Denmark,713019122,Stub,5.8
19079,Bertel Dahlgaard,Denmark,713509441,Stub,5.8
19080,Carl Christian Vilhelm Liebe,Denmark,714507412,Start,5.8
19081,Hans Nicolai Hansen,Denmark,714525339,Start,5.8
19082,Per Carlsen (diplomat),Denmark,714648680,Stub,5.8
19083,Carsten Staur,Denmark,715273155,Start,5.8
19084,Balzer Jacobsen,Denmark,715490796,Stub,5.8
19085,Otto Scavenius,Denmark,715946020,Stub,5.8
19086,Sigurd Ømann,Denmark,715955205,Start,5.8
19087,Ivar Hansen,Denmark,716568314,Stub,5.8
19088,Per Federspiel,Denmark,717399728,Start,5.8
19089,Arne Rolighed,Denmark,717545898,Stub,5.8
19090,Kurt Hockerup,Denmark,718126121,Stub,5.8
19091,Adolph Sigfried von der Osten,Denmark,719006459,Stub,5.8
19092,Frederik Carl Gram Schrøder,Denmark,719160470,Stub,5.8
19093,Enevold Sørensen,Denmark,719253459,Stub,5.8
19094,Ole Espersen,Denmark,720887583,Stub,5.8
19095,Ingeborg Hansen,Denmark,721303811,Stub,5.8
19096,Ole Stavad,Denmark,722095518,Stub,5.8
19097,Óli Niklái Skaalum,Denmark,722784593,Stub,5.8
19098,Christian Ludvig Johannesen,Denmark,722785100,Stub,5.8
19099,H.C. Østerby,Denmark,723970510,Stub,5.8
19100,Símun Petur Zachariasen,Denmark,724259954,Start,5.8
19101,Svend Aage Jensby,Denmark,724263248,Stub,5.8
19102,Álvur Zachariasen,Denmark,724620220,Stub,5.8
19103,Finn Olav Gundelach,Denmark,724630451,Stub,5.8
19104,Ludvig Holstein-Ledreborg,Denmark,725125295,Start,5.8
19105,Egon Jakobsen,Denmark,725675868,Stub,5.8
19106,Svend Haugaard,Denmark,729568223,Stub,5.8
19107,Johan Gunder Adler,Denmark,729729123,Stub,5.8
19108,Wolfgang von Haffner,Denmark,730034768,Stub,5.8
19109,Hannibal Sehested (council president),Denmark,732615415,Stub,5.8
19110,Christian Rantzau,Denmark,735281835,Stub,5.8
19111,Conrad von Reventlow,Denmark,735541155,Start,5.8
19112,Kenneth Kristensen Berth,Denmark,736986163,Stub,5.8
19113,Poul Christian Stemann,Denmark,737045867,Start,5.8
19114,Viggo Christensen,Denmark,738598153,Stub,5.8
19115,Poul Nielson,Denmark,742094920,Stub,5.8
19116,Frank Jensen,Denmark,742131289,Start,5.8
19117,Jørgen Olufsen,Denmark,743812351,Stub,5.8
19118,Hans Lynge,Denmark,744433535,Stub,5.8
19119,Tove Fergo,Denmark,745220981,Stub,5.8
19120,Paramount chieftain,Denmark,745794080,Stub,5.8
19121,Alfred Jensen (politician),Denmark,747980221,Stub,5.8
19122,Peter Lauritzen,Denmark,749675026,Stub,5.8
19123,Hans Christian Steffensen,Denmark,750067002,Stub,5.8
19124,Isabella Arendt Laursen,Denmark,750290559,Stub,5.8
19125,Bodil Kornbek,Denmark,751194659,Stub,5.8
19126,Christian Mejdahl,Denmark,753712636,Stub,5.8
19127,Poul Søgaard,Denmark,754933834,Stub,5.8
19128,Ulrik Adolf Holstein,Denmark,755259566,Stub,5.8
19129,Dan Michael Knudsen,Denmark,756223583,Stub,5.8
19130,Birthe Rønn Hornbech,Denmark,756654571,Start,5.8
19131,Brian Mikkelsen,Denmark,756654575,Stub,5.8
19132,Carsten Hansen (politician),Denmark,756654582,Stub,5.8
19133,Hans Christian Schmidt,Denmark,756654658,Stub,5.8
19134,Jakob Axel Nielsen,Denmark,756654798,Stub,5.8
19135,Martin Geertsen,Denmark,756654980,Start,5.8
19136,Mette Gjerskov,Denmark,756655110,Start,5.8
19137,Morten Bødskov,Denmark,756655128,Stub,5.8
19138,Eva Kjer Hansen,Denmark,756793961,Stub,5.8
19139,Gitte Lillelund Bech,Denmark,756794869,Stub,5.8
19140,Aaja Chemnitz Larsen,Denmark,757102962,Start,5.8
19141,Fanny Jensen,Denmark,757251965,Stub,5.8
19142,Benedikte Kiær,Denmark,757540232,Stub,5.8
19143,Carina Christensen,Denmark,757540344,Stub,5.8
19144,Helle Degn,Denmark,757563145,Start,5.8
19145,Henriette Kjær,Denmark,757563157,Start,5.8
19146,Marianne Jelved,Denmark,757615256,Start,5.8
19147,Julius Bomholt,Denmark,757731184,Stub,5.8
19148,Pia Olsen Dyhr,Denmark,758010229,Stub,5.8
19149,Christine Antorini,Denmark,758556843,Start,5.8
19150,Nicolai Wammen,Denmark,759454194,Start,5.8
19151,Ritt Bjerregaard,Denmark,759481897,C,5.8
19152,Pernille Rosenkrantz-Theil,Denmark,760001093,Start,5.8
19153,Poul Hansen,Denmark,761232713,Start,5.8
19154,Hans Klingenberg,Denmark,762684039,Stub,5.8
19155,Kristoffer Lynge,Denmark,764223245,Stub,5.8
19156,Louise Frevert,Denmark,764600360,Stub,5.8
19157,Sigvard Munk,Denmark,766246874,Stub,5.8
19158,Lars Engberg,Denmark,766249161,Stub,5.8
19159,Stig Grenov,Denmark,766287939,Stub,5.8
19160,Ole Hansen (politician),Denmark,767371759,Stub,5.8
19161,Anders Nielsen (politician),Denmark,767372036,Stub,5.8
19162,Christian Sonne,Denmark,767372249,Stub,5.8
19163,Juliane Henningsen,Denmark,767791725,Start,5.8
19164,Lene Hansen,Denmark,769086217,Stub,5.8
19165,Bo Knudsen,Denmark,770612872,Stub,5.8
19166,K. B. Andersen,Denmark,772053485,Start,5.8
19167,Alsing Andersen,Denmark,772053530,Stub,5.8
19168,Ulrik Wilbek,Denmark,772311953,Start,5.8
19169,Christian Albrecht Bluhme,Denmark,772390548,Stub,5.8
19170,Peter Georg Bang,Denmark,772391047,Stub,5.8
19171,Michael Pedersen Friis,Denmark,772391182,Stub,5.8
19172,Thomas Madsen-Mygdal,Denmark,772392111,Stub,5.8
19173,Frank Aaen,Denmark,772949407,Stub,5.8
19174,Anker Boye,Denmark,773602945,Start,5.8
19175,Charlotte Sahl-Madsen,Denmark,773993189,Start,5.8
19176,Søren Pape Poulsen,Denmark,775942803,Start,5.8
19177,Jens Kramer Mikkelsen,Denmark,776481266,Start,5.8
19178,Jens Pauli Skaalum,Denmark,776481984,Stub,5.8
19179,Jesper Langballe,Denmark,776539879,C,5.8
19180,Yildiz Akdogan,Denmark,776594023,Stub,5.8
19181,John Brædder,Denmark,776932311,Stub,5.8
19182,Ruth Kristiansen,Denmark,777288352,Start,5.8
19183,Kashif Ahmad,Denmark,777908594,Stub,5.8
19184,Svend Erik Hovmand,Denmark,779225292,Stub,5.8
19185,Ida Auken,Denmark,779225874,Start,5.8
19186,Lise Østergaard,Denmark,779770648,C,5.8
19187,Poul Michelsen,Denmark,780177301,C,5.8
19188,Troels Lund Poulsen,Denmark,780498898,Stub,5.8
19189,Carl Christian Hall,Denmark,780906726,Start,5.8
19190,List of Faroese members of the Folketing,Denmark,780913123,Start,5.8
19191,Lars Christian Lilleholt,Denmark,782531392,Stub,5.8
19192,Bente Hansen,Denmark,782892319,Start,5.8
19193,Mads Pagh Bruun,Denmark,783067500,Stub,5.8
19194,Peter Daniel Bruun,Denmark,783067519,Start,5.8
19195,Malou Aamund,Denmark,783131497,Stub,5.8
19196,Fríðrikur Petersen,Denmark,783202212,Stub,5.8
19197,Marianne Karlsmose,Denmark,783468540,Stub,5.8
19198,Poul Møller,Denmark,783697738,Stub,5.8
19199,Edvard Brandes,Denmark,784316469,Start,5.8
19200,Erling Olsen,Denmark,784440138,Stub,5.8
19201,Fredrik Bajer,Denmark,784766633,Start,5.8
19202,Ulla Dahlerup,Denmark,785037969,Start,5.8
19203,Niels Gade,Denmark,785902480,B,5.8
19204,Kjeld Philip,Denmark,786622449,Stub,5.8
19205,Peter Christian Knudsen,Denmark,786930135,Stub,5.8
19206,Bodil Koch,Denmark,786932106,C,5.8
19207,Angaangaq Lyberth,Denmark,787080763,Stub,5.8
19208,Peter Brixtofte,Denmark,787115803,C,5.8
19209,Henning Matzen,Denmark,787267109,Start,5.8
19210,Nina Bang,Denmark,787378943,B,5.8
19211,Ole Wøhlers Olsen,Denmark,787406154,Stub,5.8
19212,Torie Osborn,Denmark,787450369,Start,5.8
19213,Ove Rode,Denmark,787475062,Start,5.8
19214,Carl Petersen (Danish politician),Denmark,787507714,Stub,5.8
19215,Hans Engell,Denmark,787755638,Stub,5.8
19216,Ellen Margrethe Løj,Denmark,787987010,Start,5.8
19217,Peter Taksøe-Jensen,Denmark,788025080,Stub,5.8
19218,Henri Konow,Denmark,788227132,Start,5.8
19219,Thorkild Simonsen,Denmark,788774876,Stub,5.8
19220,Emilie Turunen,Denmark,788789401,Start,5.8
19221,Jeppe Kofod,Denmark,788789438,Start,5.8
19222,Rikke Karlsson,Denmark,788789513,Start,5.8
19223,Rina Ronja Kari,Denmark,788789519,Stub,5.8
19224,Ulla Tørnæs,Denmark,788789541,Start,5.8
19225,Arne Melchior,Denmark,788789785,Stub,5.8
19226,Jens Okking,Denmark,788789816,Start,5.8
19227,Cay Lembcke,Denmark,788790105,Start,5.8
19228,Torben Lund,Denmark,788804036,Start,5.8
19229,Knud Kristensen,Denmark,789261267,Start,5.8
19230,Astrid Krag,Denmark,789332776,Start,5.8
19231,Peter Adler Alberti,Denmark,789364676,C,5.8
19232,Michael Aastrup Jensen,Denmark,789365610,Start,5.8
19233,Holger Hammerich,Denmark,789365764,Start,5.8
19234,Søren Hald Møller,Denmark,789366045,Stub,5.8
19235,Hans Peter Ingerslev,Denmark,789503283,Start,5.8
19236,Preben Møller Hansen,Denmark,789503692,Start,5.8
19237,Jan Trøjborg,Denmark,789713145,Stub,5.8
19238,Martin Lidegaard,Denmark,789713589,Stub,5.8
19239,Ferdinand Meldahl,Denmark,789713835,Start,5.8
19240,Christian Günther von Bernstorff,Denmark,789714206,Start,5.8
19241,Johannes Friis-Skotte,Denmark,789714444,Stub,5.8
19242,Rasmus Helveg Petersen,Denmark,789714609,Stub,5.8
19243,Christian Ditlev Frederik Reventlow,Denmark,789714762,C,5.8
19244,Steen Spore,Denmark,789714924,Stub,5.8
19245,Christian Ditlev Reventlow (1710–1775),Denmark,789715190,Stub,5.8
19246,Joachim Gersdorff,Denmark,789715214,Start,5.8
19247,Jørgen Lykke,Denmark,789715670,Stub,5.8
19248,Jacob Ulfeldt (born 1567),Denmark,789716306,Start,5.8
19249,Thorvald Stauning,Denmark,789930363,C,5.8
19250,N. F. S. Grundtvig,Denmark,789930428,GA,5.8
19251,Mogens Lykketoft,Denmark,789931777,C,5.8
19252,Mariann Fischer Boel,Denmark,789932858,C,5.8
19253,Poul Hartling,Denmark,789933463,Start,5.8
19254,Lars Barfoed,Denmark,789934229,Start,5.8
19255,Asmaa Abdol-Hamid,Denmark,789952387,C,5.8
19256,Yvonne Herløv Andersen,Denmark,790303786,Start,5.8
19257,Jørgen Jørgensen (politician),Denmark,790418568,Stub,5.8
19258,Birte Weiss,Denmark,790422198,Start,5.8
19259,Karen Jespersen,Denmark,790422379,Start,5.8
19260,Karen Ellemann,Denmark,790423157,Start,5.8
19261,Joachim Godske Moltke,Denmark,791229061,Start,5.8
19262,Adam Wilhelm Moltke,Denmark,791230360,Start,5.8
19263,Orla Lehmann,Denmark,791327502,Start,5.8
19264,Bo Libergren,Denmark,791761811,Stub,5.8
19265,Christian Friis Bach,Denmark,792115962,Stub,5.8
19266,Bjarne Corydon,Denmark,792537716,Stub,5.8
19267,Kirsten Auken,Denmark,792641952,Stub,5.8
19268,Erik Eriksen,Denmark,793733139,Start,5.8
19269,Mimi Jakobsen,Denmark,795003371,Stub,5.8
19270,Claus Hjort Frederiksen,Denmark,795043601,Start,5.8
19271,Connie Hedegaard,Denmark,795182747,C,5.8
19272,Karl Skytte,Denmark,796435953,Stub,5.8
19273,Peder Griffenfeld,Denmark,797200722,B,5.8
19274,Jacob Haugaard,Denmark,797493235,Start,5.8
19275,Søren Gade,Denmark,797669262,Start,5.8
19276,Henrik Nicolai Clausen,Denmark,798014986,Stub,5.8
19277,Anders Olsen,Denmark,798260839,Stub,5.8
19278,Ivar Nørgaard,Denmark,798338069,Stub,5.8
19279,Sigrið av Skarði Joensen,Denmark,798488499,Start,5.8
19280,Søren Jessen-Petersen,Denmark,798626493,Start,5.8
19281,Pia Kjærsgaard,Denmark,798659801,C,5.8
19282,John Christmas Møller,Denmark,799494645,Start,5.8
19283,Pia Christmas-Møller,Denmark,799524313,Start,5.8
19284,Verner Dalskov,Denmark,799916192,Stub,5.8
19285,Ditlev Gothard Monrad,Denmark,800093634,Start,5.8
19286,Anker Jørgensen,Denmark,800720298,C,5.8
19287,Mikaela Engell,Denmark,801398153,Stub,5.8
19288,Erik Bo Andersen,Denmark,801691166,GA,5.8
19289,Helga Pedersen (Denmark),Denmark,802653238,Stub,5.8
19290,Pia Gjellerup,Denmark,802653357,Stub,5.8
19291,Lene Espersen,Denmark,802653768,Start,5.8
19292,Karen Hækkerup,Denmark,802653785,Stub,5.8
19293,Mette Frederiksen,Denmark,802653818,Start,5.8
19294,Augo Lynge,Denmark,802661726,Start,5.8
19295,Jacob Ulfeldt (1535–1593),Denmark,803040517,Start,5.8
19296,Flemming Hansen (politician),Denmark,803390850,Stub,5.8
19297,Annette Vilhelmsen,Denmark,803420029,Start,5.8
19298,Helle Thorning-Schmidt,Denmark,803440687,GA,5.8
19299,Lis Groes,Denmark,803586149,Start,5.8
19300,Johan Frederik Schlegel,Denmark,803591770,Stub,5.8
19301,Edel Saunte,Denmark,803594791,Start,5.8
19302,Louise Gade,Denmark,804248891,Start,5.8
19303,Vibeke Storm Rasmussen,Denmark,804271251,Start,5.8
19304,Merete Riisager,Denmark,804338060,Stub,5.8
19305,Sophie Hæstorp Andersen,Denmark,804458335,Stub,5.8
19306,Ulrik Frederik Gyldenløve,Denmark,804587841,C,5.8
19307,Morten Østergaard,Denmark,804623621,Stub,5.8
19308,Henning Christophersen,Denmark,804881157,Start,5.8
19309,Andreas du Plessis de Richelieu,Denmark,805105305,Start,5.8
19310,Søren Krarup,Denmark,805123028,C,5.8
19311,Kristian Thulesen Dahl,Denmark,805129415,Start,5.8
19312,Uffe Elbæk,Denmark,805130348,C,5.8
19313,Jens Christian Christensen,Denmark,805243586,Start,5.8
19314,Otto Liebe,Denmark,805244157,Stub,5.8
19315,Klaus Berntsen,Denmark,805244405,Stub,5.8
19316,Erling Foss,Denmark,805354445,Stub,5.8
19317,Martin Henriksen (Danish politician),Denmark,805824443,Start,5.8
19318,Søren Espersen,Denmark,805839784,Stub,5.8
19319,Gitte Seeberg,Denmark,805848618,Start,5.8
19320,Elisabeth Johansen,Denmark,806114282,C,5.8
19321,Margrethe Vestager,Denmark,806223817,C,5.8
19322,Inger Støjberg,Denmark,806293798,C,5.8
19323,Joachim Olsen,Denmark,806446287,C,5.8
19324,Niels Neergaard,Denmark,806579598,Start,5.8
19325,Gregers Joensen,Denmark,806749081,Stub,5.8
19326,Henning Podebusk,Denmark,807237660,Start,5.8
19327,Simon Emil Ammitzbøll,Denmark,807366876,Start,5.8
19328,Torsten Schack Pedersen,Denmark,807400100,Stub,5.8
19329,Peter Christensen,Denmark,807400247,Stub,5.8
19330,Kristian Jensen,Denmark,807400463,Start,5.8
19331,Carl Holst,Denmark,807401010,Stub,5.8
19332,Özlem Cekic,Denmark,807453138,C,5.8
19333,Jonas Dahl,Denmark,807453538,Stub,5.8
19334,Pierre Philibert de Blancheton,France,644041882,Stub,65.1
19335,Auguste Louis Antoine Fabre,France,659315526,Stub,65.1
19336,Pierre Chatenet,France,668091068,Stub,65.1
19337,List of Presidents of Alsace,France,670960027,Stub,65.1
19338,Patrick Bourson,France,671475479,Stub,65.1
19339,André Boulloche,France,672709444,Stub,65.1
19340,Émile Marie Laurent,France,693011077,Stub,65.1
19341,Ian Brossat,France,693338177,Stub,65.1
19342,Jean Capelle (politician),France,693552292,Stub,65.1
